index,artist,country,country_group,artwork,type,auction_house,auction_location,cm_x,cm_y,year_sold,month_sold,year_made,price_usd
13512,"Monsengwo Kejwamfi ""Moke""",Congo DRC,Central Africa,A family meal,work on canvas,Bonhams,bond street,89.9922,89.9922,2019,3,2019,3367.0
9006,Ephraim Mojalefa Ngatane,South Africa,Southern Africa,THE MINE DANCE,work on canvas,Bonhams,bond street,75.0062,75.0062,2009,2,2009,25620.0
16663,John Meyer,South Africa,Southern Africa,"Vegetables on the Table, 1982",work on board,Rago Arts and Auction Center,lambertville,77.47,77.47,2009,11,2009,3660.0
25334,Yosl (Yosel) Bergner,Israel,Middle East,Vessels,work on canvas,Tiroche Auction House,kikar de shalif,27.0002,27.0002,2016,1,2016,2070.0
15484,Titta Fasciotti,South Africa,Southern Africa,OLD FARM HOUSE WESTERN PROVINCE,work on board,Stephan Welz & Co,cape town,38.989,38.989,2012,10,2012,739.0
20681,Adam Henein,Egypt,North Africa,Abstract Melody,sculpture,Bonhams,bond street,27.5082,27.5082,2019,10,2019,9045.0
19824,Fateh Moudarres,Syria,Middle East,"Goutha-Est, Damas 1977",work on canvas,"Tajan, Paris",rue des mathurins,40.005,40.005,2012,4,2012,10250.0
16514,Stanley Faraday Pinker,South Africa,Southern Africa,Adam and Eve,work on board,Strauss & Co,cape town,10.4902,10.4902,2019,3,2019,22065.0
25585,Nahum Gutman,Israel,Middle East,Les lavandières,work on paper,Ader Nordmann,rue favart,45.9994,45.9994,2010,5,2010,490.0
1044,Ben Enwonwu,Nigeria,West Africa,African Woman,paintings,Bonhams,bond street,121.0,41.0,2016,5,2016,248490.0
21837,Robert Hodgins,South Africa,Southern Africa,"""Braves""",work on canvas,Bonhams,bond street,121.4882,121.4882,2014,10,2014,24275.0
26376,Reuven (Zelicovici) Rubin,Israel,Middle East,"Women with Jugs, 1958",work on paper,Doyle,new york,52.07,52.07,2018,10,2018,1375.0
10586,Jacob Hendrik Pierneef,South Africa,Southern Africa,LANDSCAPE WITH RIVERBED,work on paper,Stephan Welz & Co,johannesburg,48.006,48.006,1990,10,1990,2168.0
37966,Farshid Maleki,Iran,Middle East,Dungeon,work on canvas,Tehran Auction,north allame street,99.9998,99.9998,2020,1,2020,45000.0
24858,Yosl (Yosel) Bergner,Israel,Middle East,"Still Life, 1984",work on canvas,Montefiore Auction House,nachmani street,61.0108,61.0108,2017,2,2017,7200.0
10578,Jacob Hendrik Pierneef,South Africa,Southern Africa,MOUNTAIN LANDSCAPE,work on paper,Stephan Welz & Co,johannesburg,54.0004,54.0004,1992,3,1992,1903.0
18280,Jilali Gharbaoui,Morocco,North Africa,"Composition, 1967",work on canvas,C.M.O.O.A,quartier bourgogne null,96.012,96.012,2013,12,2013,153350.0
13786,Eli Kobeli,South Africa,Southern Africa,THREE FIGURES,work on board,Stephan Welz & Co,cape town,72.009,72.009,2016,10,2016,431.0
40612,Rokni Haerizadeh,Iran,Middle East,PORTRAIT D'HOMME EN COLERE,work on paper,Artcurial,rond-point des champs elysees,55.499,55.499,2009,10,2009,6705.0
13070,Frans David Oerder,South Africa,Southern Africa,STILL LIFE WITH FLOWERS IN A VASE,work on paper,Stephan Welz & Co,johannesburg,19.9898,19.9898,2014,3,2014,3258.0
1542,Zwelethu Mthethwa,South Africa,Southern Africa,Lovers,paintings,Strauss & Co,cape town,70.0,99.0,2016,3,2016,4272.0
33854,Fikret Mualla Saygı,Turkey,Middle East,Nature morte aux fruits et a la bouteille,work on canvas,Eric Pillon,rue delaroche,18.0086,18.0086,2001,5,2001,1837.0
8294,Dylan Lewis,South Africa,Southern Africa,CHEETAH BUST MAQUETTE,work on canvas,Christie's,"london, king street",11.9888,11.9888,2019,9,2019,8490.0
7453,Gerard Sekoto,South Africa,Southern Africa,MAN ON A BICYCLE,work on canvas,Bonhams,bond street,44.5008,44.5008,2009,10,2009,7970.0
48205,Reuven (Zelicovici) Rubin,Israel,Middle East,Flute player,work on canvas,Matsart Auctioneers & Appraisers,king david st.,37.9984,37.9984,2013,7,2013,96000.0
27256,Reuven (Zelicovici) Rubin,Israel,Middle East,Jacobs' Dream,work on canvas,Tiroche Auction House,kikar de shalif,45.9994,45.9994,2012,1,2012,69000.0
14116,Cheri Cherin,Congo DRC,Central Africa,Heaven of the haves,work on canvas,Palacio do Correio Velho,portugal,83.0072,83.0072,2020,2,2020,3778.0
31720,Ruth Schloss,Israel,Middle East,Baby carriage,work on paper,Tiroche Auction House,kikar de shalif,50.0126,50.0126,2017,6,2017,460.0
37997,Gil Marco Shani,Israel,Middle East,Library,work on canvas,Tiroche Auction House,kikar de shalif,43.0022,43.0022,2018,1,2018,920.0
15001,Adriaan Boshoff,Congo DRC,Central Africa,WORKING THE FIELDS,work on canvas,Stephan Welz & Co,cape town,34.4932,34.4932,2012,2,2012,4374.0
25530,Yosl (Yosel) Bergner,Israel,Middle East,Klezmer Musicians,work on canvas,Tiroche Auction House,kikar de shalif,29.9974,29.9974,2011,1,2011,9775.0
34568,Fikret Mualla Saygı,Turkey,Middle East,Serveur derrière un bar,work on canvas,Yann Le Mouel,rue de provence,23.0124,23.0124,2020,6,2020,2454.0
856,Wiz Kudowor,Ghana,West Africa,Stretch,paintings,Arthouse Contemporary Limited,lagos,49.5,99.0,2019,5,2019,2935.0
31231,Tal R,Israel,Middle East,Downhill,work on canvas,Christie's,new york,199.39,199.39,2013,5,2013,23750.0
41978,Massoud Arabshahi,Iran,Middle East,Untitled,work on canvas,Sotheby's,bond street,129.9972,129.9972,2019,10,2019,51530.0
17577,Antonio Olé,Angola,Central Africa,Composition abstraite,mixed media,Christie's,avenue matignon,78.0034,78.0034,2007,12,2007,4147.0
21999,Robert Hodgins,South Africa,Southern Africa,An Old Couple,work on canvas,Strauss & Co,cape town,89.9922,89.9922,2017,3,2017,76750.0
37367,Isaac Maimon,Israel,Middle East,AFTERNOON DELIGHT,work on canvas,Waddington's,bathurst street,58.42,58.42,2012,2,2012,395.0
22744,Inji Afflatoun,Egypt,North Africa,Ezba',work on canvas,Christie's,dubai,65.3034,65.3034,2014,3,2014,18750.0
49900,Marcel Janco,Israel,Middle East,Still life with fruit,work on paper,Gordon Galleries,ben yehuda street,32.004,32.004,1997,6,1997,3600.0
3605,Walter Whall Battiss,South Africa,Southern Africa,Figures outside huts in a landscape,work on canvas,Stephan Welz & Co,johannesburg,30.0,30.0,2004,5,2004,331.0
245,El Anatsui,Ghana,West Africa,Untitled,work on wood,Arthouse Contemporary Limited,lagos,148.0,149.5,2014,5,2014,125000.0
3738,William Kentridge,South Africa,Southern Africa,More - Gauged,work on canvas,Russell Kaplan Auctioneers,johannesburg,39.0,39.0,2018,8,2018,4851.0
10133,Jacob Hendrik Pierneef,South Africa,Southern Africa,SUMMER RAIN OVER A CAPE FARMHOUSE,work on canvas,Bonhams,bond street,45.9994,45.9994,2010,3,2010,48720.0
28541,Asaad Arabi,Syria,Middle East,Red Lines,work on canvas,Ayyam Auctions,sheikh zayed road,99.9998,99.9998,2011,4,2011,14400.0
1080,Ben Enwonwu,Nigeria,West Africa,"Abstract Figures, 1958",paintings,Arthouse Contemporary Limited,lagos,91.5,30.5,2019,11,2019,90000.0
1180,Ben Enwonwu,Nigeria,West Africa,Negritude,paintings,Arthouse Contemporary Limited,lagos,78.5,53.0,2018,6,2018,230000.0
46348,Suad Al-Attar,Iraq,Middle East,Baghdadi Houses,work on canvas,Bonhams,bond street,91.0082,91.0082,2011,6,2011,29685.0
9759,Pierre Bodo,Congo DRC,Central Africa,SAP STAR,work on canvas,Alain Castor - Laurent Hara,france,81.0006,81.0006,2013,12,2013,5505.0
9650,Dumile Feni,South Africa,Southern Africa,JUST AS I AM,work on paper,Bonhams,bond street,20.32,20.32,2007,5,2007,4497.0
25054,Yosl (Yosel) Bergner,Israel,Middle East,Toys on a Journey,work on canvas,Montefiore Auction House,nachmani street,48.9966,48.9966,2006,10,2006,3450.0
47269,Reza Drakshani,Iran,Middle East,Double Dance,work on canvas,Masterpiece Auction House,pt. dwi samapersada,140.9954,140.9954,2014,11,2014,9760.0
154,Yomi Momoh,Nigeria,West Africa,Potters,paintings,Arthouse Contemporary Limited,lagos,51.0,102.0,2011,11,2011,3270.0
43552,Avigdor Arikha,Israel,Middle East,Landscape,work on paper,Montefiore Auction House,nachmani street,34.0106,34.0106,2008,9,2008,1309.0
8480,Dylan Lewis,South Africa,Southern Africa,LEOPARD WALKING,work on canvas,Christie's,england,140.9954,140.9954,2011,12,2011,61930.0
49452,Marcel Janco,Israel,Middle East,"Figures in Jaffa, 1948",work on canvas,Montefiore Auction House,nachmani street,72.9996,72.9996,2012,5,2012,690.0
11537,Irma Stern,South Africa,Southern Africa,THREE WOMEN,work on paper,Stephan Welz & Co,cape town,24.511,24.511,2009,2,2009,2429.0
38018,Hajj Mustafa Hashemi Tarzami Hashemi,Iran,Middle East,A portrait of Fath 'Ali Shah Qajar,work on canvas,Bonhams,bond street,99.4918,99.4918,2020,6,2020,4850.0
19972,Paul Guiragossian,Lebanon,Middle East,SANS TITRE / UNTITLED,work on paper,C.M.O.O.A,rue essanaani,42.0116,42.0116,2008,12,2008,10305.0
22221,Pierre Bodo,Congo DRC,Central Africa,Femme-oiseau chantant.,work on canvas,"Hotel de Ventes Horta, Brussels",av. de roodebeek,78.0034,78.0034,2021,1,2021,1843.0
17716,Julien Vignikin,Benin,West Africa,"XXII Mask, 2019",mixed media,Piasa,paris,72.9996,72.9996,2019,11,2019,4310.0
15471,Titta Fasciotti,South Africa,Southern Africa,BETWEEN VICTORIA BAY AND WILDERNESS,work on board,Stephan Welz & Co,cape town,59.0042,59.0042,2015,2,2015,802.0
13724,Eli Kobeli,South Africa,Southern Africa,Township Scene,work on canvas,5th Avenue Auctioneers,johannesburg,88.01100000000002,88.01100000000002,2015,5,2015,237.0
2586,Walter Whall Battiss,South Africa,Southern Africa,"Beau Vallon Mahé, Seychelles",work on canvas,Russell Kaplan Auctioneers,johannesburg,33.5,33.5,2019,12,2019,485.0
36209,Sadegh Tabrizi,Iran,Middle East,Riders,work on canvas,Uppsala Auktionskammare,eddagatan,56.4896,56.4896,2012,12,2012,5115.0
20523,Ron Arad,Israel,Middle East,"""Book Worm""",sculpture,Artcurial,elysees,89.9922,89.9922,2008,10,2008,17310.0
48952,Marcel Janco,Israel,Middle East,Composition,work on paper,ALIS Auction House,bd. iancu de hunedoara,34.0106,34.0106,2019,8,2019,279.0
21028,Kevork Murad,Syria,Middle East,"King Soloman Court Scene, 1998",work on paper,Clars Auction Gallery,oakland,40.64,40.64,2014,5,2014,20.0
8179,Maggie Maria Magdalena Laubser,South Africa,Southern Africa,THREE WOMEN MEETING,work on canvas,Stephan Welz & Co,johannesburg,18.0086,18.0086,2004,5,2004,494.0
48715,Reuven (Zelicovici) Rubin,Israel,Middle East,Fisherman's family,work on paper,Christie's,new york,43.18,43.18,2004,2,2004,3500.0
17038,Uche Uzorka,Nigeria,West Africa,UNTITLED,work on paper,Arthouse Contemporary Limited,lagos,159.9946,159.9946,2017,5,2017,1630.0
14351,Errol Stephen Boyley,Congo DRC,Central Africa,THE WATER'S EDGE,work on board,Stephan Welz & Co,cape town,21.4884,21.4884,2013,6,2013,853.0
31581,Ruth Schloss,Israel,Middle East,Figures,work on canvas,Montefiore Auction House,nachmani street,37.0078,37.0078,2013,11,2013,920.0
39926,Menashe Kadishman,Israel,Middle East,A Sheep,work on canvas,Tiroche Auction House,kikar de shalif,110.0074,110.0074,2018,1,2018,2530.0
36327,Golnaz Fathi,Iran,Middle East,Untitled,work on canvas,Bonhams,bond street,199.9996,199.9996,2010,6,2010,33240.0
13143,Frans David Oerder,South Africa,Southern Africa,At the Farm Gate,work on canvas,Strauss & Co,cape town,90.5002,90.5002,2017,10,2017,3835.0
9475,Sydney Alex Kumalo,South Africa,Southern Africa,CHURCH LADY,work on paper,Russell Kaplan Auctioneers,johannesburg,54.99100000000001,54.99100000000001,2015,10,2015,456.0
29530,Igael Tumarkin,Israel,Middle East,"Sans titre, 1960",work on canvas,Piasa,paris,80.4926,80.4926,2010,4,2010,10870.0
15291,Adriaan Boshoff,Congo DRC,Central Africa,Shaded Gorge,work on canvas,Strauss & Co,johannesburg,83.4898,83.4898,2013,5,2013,7825.0
43795,Samuel Bak,Israel,Middle East,Nature morte a la bouteille et a la poire,work on paper,Francis Briest,blank,51.9938,51.9938,2000,5,2000,2848.0
1563,Barthelemy Toguo,Cameroon,Central Africa,Alive In A Box,sculpture,Pierre Berge,paris,160.0,200.0,2016,9,2016,22450.0
10415,Jacob Hendrik Pierneef,South Africa,Southern Africa,AN EXTENSIVE LANDSCAPE WITH AN ALOE IN THE FOREGROUND,work on board,Stephan Welz & Co,johannesburg,59.5122,59.5122,2009,8,2009,153360.0
14960,Adriaan Boshoff,Congo DRC,Central Africa,BO-KAAP STREET SCENE,work on board,Stephan Welz & Co,cape town,23.495,23.495,2017,10,2017,1385.0
14645,Errol Stephen Boyley,Congo DRC,Central Africa,Extensive Landscape with Veld Flowers,work on canvas,Strauss & Co,cape town,43.9928,43.9928,2010,5,2010,3834.0
28263,Ahmed Mater,Saudi Arabia,Middle East,GREEN ANTENNA,other,Sotheby's,al-markhiya street,150.0124,150.0124,2015,4,2015,22500.0
43592,Avigdor Arikha,Israel,Middle East,LA LEVÉE DE MES DEUX ÉCLIPSES,work on canvas,Sotheby's,new york,38.1,38.1,2017,12,2017,6250.0
37849,Jacob El Hanani,Israel,Middle East,UNTITLED,work on canvas,Freeman's,market street,40.64,40.64,2012,11,2012,1500.0
10836,Jacob Hendrik Pierneef,South Africa,Southern Africa,LANDSCAPE,work on board,Strauss & Co,johannesburg,59.5122,59.5122,2019,11,2019,129860.0
5880,Goncalo Mabunda,Mozambique,East Africa,Weapon Throne II,work on canvas,Bonhams,bond street,54.0,54.0,2015,10,2015,13920.0
21284,Farhad Moshiri,Iran,Middle East,Three Roses,work on canvas,Christie's,dubai,156.9974,156.9974,2016,3,2016,155000.0
32185,Moshe Elazar Castel,Israel,Middle East,Untitled,work on canvas,Matsart Auctioneers & Appraisers,king david st.,76.9874,76.9874,2012,11,2012,12640.0
1465,Diane Veronique Victor,South Africa,Southern Africa,Transcend 1,work on paper,Aspire Art Auctions,johannesburg,151.0,100.0,2018,6,2018,8030.0
30094,Yaacov (Gibstein) Agam,Israel,Middle East,Beyond the visible,sculpture,Kunsthaus Lempertz,blank,22.5044,22.5044,2014,5,2014,6150.0
6597,Gerard Quenum,Benin,West Africa,Untitled,work on canvas,Bonhams,bond street,86.5,86.5,2016,10,2016,6195.0
14854,Adriaan Boshoff,Congo DRC,Central Africa,Feeding the animals,work on canvas,Aspire Art Auctions,johannesburg,105.9942,105.9942,2018,3,2018,59695.0
18373,Jilali Gharbaoui,Morocco,North Africa,Composition,work on panel,Hotel de Ventes Vanderkindere,chaussee d'alsemberg,35.7886,35.7886,2013,9,2013,13265.0
1870,Peju Alatise,Nigeria,West Africa,Bimpe & Her Family Portrait,paintings,Arthouse Contemporary Limited,lagos,120.0,241.5,2017,11,2017,27030.0
41099,Dia al-Azzawi,Iraq,Middle East,Bird of Death,work on canvas,Bonhams,bond street,83.9978,83.9978,2017,11,2017,100215.0
5770,Willie Bester,South Africa,Southern Africa,Majola Cool Spot,work on canvas,Stephan Welz & Co,cape town,78.0,78.0,2013,2,2013,2527.0
37754,Pinchas Abramovich,Israel,Middle East,Fishermen in the Port,work on paper,Tiroche Auction House,kikar de shalif,57.9882,57.9882,2010,7,2010,506.0
44042,Abdelkbir Rabi,Morocco,North Africa,Composition,work on paper,Millon & Associes,paris,24.003,24.003,2015,6,2015,1280.0
32292,Moshe Elazar Castel,Israel,Middle East,Berit-Milah,work on canvas,Matsart Auctioneers & Appraisers,king david st.,37.0078,37.0078,2006,6,2006,23000.0
49771,Marcel Janco,Israel,Middle East,Composition,work on paper,American Auction House,blank,50.0126,50.0126,2006,1,2006,360.0
15824,Tinus de Jongh,South Africa,Southern Africa,Landscape with Farmhouse,work on canvas,Russell Kaplan Auctioneers,johannesburg,46.99,46.99,2018,10,2018,1368.0
20148,Yigal Ozeri,Israel,Middle East,"Bowl, 2001",work on canvas,Tiroche Auction House,kikar de shalif,89.9922,89.9922,2017,1,2017,3680.0
19387,Zena Assi,Lebanon,Middle East,"BEIRUT, MY CITY",work on canvas,Sotheby's,bond street,159.9946,159.9946,2011,10,2011,11635.0
12232,Cecil Edwin Frans Skotnes,South Africa,Southern Africa,WHITE FIGURES WITH RED MASK,sculpture,Stephan Welz & Co,johannesburg,15.0114,15.0114,2018,7,2018,3939.0
3045,Walter Whall Battiss,South Africa,Southern Africa,Self Portrait,work on canvas,Russell Kaplan Auctioneers,johannesburg,27.0,27.0,2015,8,2015,456.0
20604,Ron Arad,Israel,Middle East,Southern Hemisphere' chair,sculpture,Phillips,howick place,131.69899999999998,131.69899999999998,2017,5,2017,307970.0
31533,Ruth Schloss,Israel,Middle East,"""The shouting Tzabar""",work on paper,Matsart Auctioneers & Appraisers,king david st.,99.9998,99.9998,2009,12,2009,4080.0
5718,Willie Bester,South Africa,Southern Africa,C.F. Daliwongastore,work on canvas,Strauss & Co,johannesburg,75.0,75.0,2017,6,2017,3398.0
21126,Golnaz Fathi,Iran,Middle East,Untitled,work on canvas,Chiswick Auctions,colville road,170.0022,170.0022,2019,10,2019,8610.0
41109,Dia al-Azzawi,Iraq,Middle East,Untitled,work on board,Bonhams,bond street,43.5102,43.5102,2010,6,2010,10495.0
21059,Tagreed Darghouth,Lebanon,Middle East,UNTITLED (FROM THE RAINBOW OF DEATH SERIES),work on canvas,Sotheby's,bond street,99.9998,99.9998,2011,10,2011,9700.0
15874,Tinus de Jongh,South Africa,Southern Africa,MOUNTAINOUS LANDSCAPE WITH A COTTAGE,work on canvas,Stephan Welz & Co,cape town,46.99,46.99,2017,10,2017,2333.0
43886,Samuel Bak,Israel,Middle East,Keys,work on canvas,Matsart Auctioneers & Appraisers,king david st.,21.9964,21.9964,2015,4,2015,3450.0
9426,Sydney Alex Kumalo,South Africa,Southern Africa,MAN ON BULL,sculpture,Strauss & Co,johannesburg,42.0116,42.0116,2018,3,2018,34900.0
2667,Walter Whall Battiss,South Africa,Southern Africa,Bathers,work on canvas,Russell Kaplan Auctioneers,johannesburg,33.5,33.5,2019,2,2019,570.0
44273,Raffi Lavie,Israel,Middle East,Untitled,work on paper,Gordon Galleries,ben yehuda street,99.9998,99.9998,1998,1,1998,2800.0
312,Sokari Douglas Camp,Nigeria,West Africa,"Faith, Hope & Charity (Triptych)",sculpture,Arthouse Contemporary Limited,lagos,61.0,69.0,2013,5,2013,9625.0
34869,Bibi Zogbé,Lebanon,Middle East,Cactus,work on board,Ader Nordmann,rue favart,48.006,48.006,2019,6,2019,3903.0
44612,Yitzhak Frenkel-Frenel,Israel,Middle East,Safed landscape,work on canvas,Matsart Auctioneers & Appraisers,king david st.,27.0002,27.0002,2016,1,2016,863.0
12266,Cecil Edwin Frans Skotnes,South Africa,Southern Africa,ABSTRACT AFRICAN FIGURE,sculpture,Stephan Welz & Co,johannesburg,32.9946,32.9946,2009,8,2009,10225.0
7336,Gerard Sekoto,South Africa,Southern Africa,FIGURES WALKING IN A TOWNSHIP,work on canvas,Bonhams,bond street,31.4452,31.4452,2012,9,2012,7110.0
27348,Shafic Abboud,Lebanon,Middle East,Untitled,work on canvas,Christie's,dubai,96.012,96.012,2016,10,2016,62500.0
44392,Pinchas Litvinovsky,Israel,Middle East,Two children,work on canvas,Gordon Galleries,ben yehuda street,34.0106,34.0106,1994,6,1994,1050.0
25710,Nahum Gutman,Israel,Middle East,Trees,work on paper,Gordon Galleries,ben yehuda street,54.0004,54.0004,1991,6,1991,3600.0
17141,David Koloane,South Africa,Southern Africa,Dog with green eyes,work on paper,Russell Kaplan Auctioneers,johannesburg,63.5,63.5,2013,3,2013,974.0
16217,Kibwanga Mwenze,Congo DRC,Central Africa,Composition aux personnages,work on panel,Drouot Estimations,rue drouot,69.4944,69.4944,2017,5,2017,448.0
14364,Errol Stephen Boyley,Congo DRC,Central Africa,A COTTAGE BY A LAKE,work on board,Stephan Welz & Co,cape town,18.4912,18.4912,2011,10,2011,993.0
12735,Christo Coetzee,South Africa,Southern Africa,HOMAGE TO BARBARA HEPWORTH,work on paper,Stephan Welz & Co,johannesburg,46.99,46.99,2008,8,2008,693.0
14132,Cheri Cherin,Congo DRC,Central Africa,"Bombe anatomique, 2010",work on canvas,Piasa,paris,80.01,80.01,2017,11,2017,3851.0
16856,Marcel Goténe,Congo DRC,Central Africa,Les danseurs,work on paper,SGL Encheres,rue thiers,32.512,32.512,2017,12,2017,474.0
4731,Carl Adolph Buchner,South Africa,Southern Africa,Moskee,work on canvas,Stephan Welz & Co,johannesburg,60.0,60.0,2014,5,2014,6010.0
28924,Igael Tumarkin,Israel,Middle East,Untitled,work on paper,Tiroche Auction House,kikar de shalif,38.5064,38.5064,2013,1,2013,5060.0
19986,Paul Guiragossian,Lebanon,Middle East,Passage,work on canvas,Millon & Associes,paris,80.01,80.01,2012,10,2012,50000.0
20019,Paul Guiragossian,Lebanon,Middle East,THE GROUP,work on canvas,Sotheby's,bond street,70.0024,70.0024,2010,10,2010,47305.0
4763,Carl Adolph Buchner,South Africa,Southern Africa,Swirling Landscape,work on canvas,Stephan Welz & Co,johannesburg,56.0,56.0,2013,4,2013,703.0
